SYMBOL,COMPANY_NAME,SERIES,SOURCE
ROML.NS,Raj Oil Mills Limited,EQ,CACHED_NSE_ALL
ROSSARI.NS,Rossari Biotech Limited,EQ,CACHED_NSE_ALL
ROSSELLIND.NS,Rossell India Limited,EQ,CACHED_NSE_ALL
ROSSTECH.NS,Rossell Techsys Limited,EQ,CACHED_NSE_ALL
ROTO.NS,Roto Pumps Limited,EQ,CACHED_NSE_ALL
ROUTE.NS,ROUTE MOBILE LIMITED,EQ,CACHED_NSE_ALL
RPEL.NS,Raghav Productivity Enhancers Limited,EQ,CACHED_NSE_ALL
RPGLIFE.NS,RPG Life Sciences Limited,EQ,CACHED_NSE_ALL
RPOWER.NS,Reliance Power Limited,EQ,CACHED_NSE_ALL
RPPINFRA.NS,R.P.P. Infra Projects Limited,EQ,CACHED_NSE_ALL
RPPL.NS,Rajshree Polypack Limited,EQ,CACHED_NSE_ALL
RPSGVENT.NS,RPSG VENTURES LIMITED,EQ,CACHED_NSE_ALL
RPTECH.NS,Rashi Peripherals Limited,EQ,CACHED_NSE_ALL
RRIL.NS,RRIL Limited,EQ,CACHED_NSE_ALL
RRKABEL.NS,R R Kabel Limited,EQ,CACHED_NSE_ALL
RSDFIN.NS,RSD Finance Limited,EQ,CACHED_NSE_ALL
RSL.NS,Rajputana Stainless Limited,EQ,CACHED_NSE_ALL
RSSOFTWARE.NS,R. S. Software (India) Limited,BE,CACHED_NSE_ALL
RSWM.NS,RSWM Limited,BE,CACHED_NSE_ALL
RSYSTEMS.NS,R Systems International Limited,EQ,CACHED_NSE_ALL
RTNINDIA.NS,RattanIndia Enterprises Limited,EQ,CACHED_NSE_ALL
RTNPOWER.NS,RattanIndia Power Limited,EQ,CACHED_NSE_ALL
RUBFILA.NS,Rubfila International Limited,EQ,CACHED_NSE_ALL
RUBICON.NS,Rubicon Research Limited,EQ,CACHED_NSE_ALL
RUBYMILLS.NS,The Ruby Mills Limited,BE,CACHED_NSE_ALL
RUCHINFRA.NS,Ruchi Infrastructure Limited,EQ,CACHED_NSE_ALL
RUCHIRA.NS,Ruchira Papers Limited,EQ,CACHED_NSE_ALL
RUDRA.NS,Rudra Global Infra Products Limited,BE,CACHED_NSE_ALL
RUPA.NS,Rupa & Company Limited,EQ,CACHED_NSE_ALL
RUSHIL.NS,Rushil Decor Limited,EQ,CACHED_NSE_ALL
RUSTOMJEE.NS,Keystone Realtors Limited,EQ,CACHED_NSE_ALL
RVHL.NS,Ravinder Heights Limited,EQ,CACHED_NSE_ALL
RVNL.NS,Rail Vikas Nigam Limited,EQ,CACHED_NSE_ALL
RVTH.NS,Revathi Equipment India Limited,EQ,CACHED_NSE_ALL
S-SPOWER.NS,S&S Power Switchgears Limited,EQ,CACHED_NSE_ALL
SAATVIKGL.NS,Saatvik Green Energy Limited,EQ,CACHED_NSE_ALL
SABEVENTS.NS,Sab Events & Governance Now Media Limited,BE,CACHED_NSE_ALL
SADBHAV.NS,Sadbhav Engineering Limited,EQ,CACHED_NSE_ALL
SADBHIN.NS,Sadbhav Infrastructure Project Limited,BE,CACHED_NSE_ALL
SADHNANIQ.NS,Sadhana Nitrochem Limited,BE,CACHED_NSE_ALL
SAFARI.NS,Safari Industries (India) Limited,EQ,CACHED_NSE_ALL
SAGARDEEP.NS,Sagardeep Alloys Limited,EQ,CACHED_NSE_ALL
SAGCEM.NS,Sagar Cements Limited,EQ,CACHED_NSE_ALL
SAGILITY.NS,SAGILITY LIMITED,EQ,CACHED_NSE_ALL
SAHLIBHFI.NS,Shalibhadra Finance Limited,EQ,CACHED_NSE_ALL
SAHYADRI.NS,Sahyadri Industries Limited,EQ,CACHED_NSE_ALL
SAIL.NS,Steel Authority of India Limited,EQ,CACHED_NSE_ALL
SAILIFE.NS,Sai Life Sciences Limited,EQ,CACHED_NSE_ALL
SAIPARENT.NS,Sai Parenterals Limited,EQ,CACHED_NSE_ALL
SAKAR.NS,Sakar Healthcare Limited,EQ,CACHED_NSE_ALL
SAKHTISUG.NS,Sakthi Sugars Limited,EQ,CACHED_NSE_ALL
SAKSOFT.NS,Saksoft Limited,EQ,CACHED_NSE_ALL
SAKUMA.NS,Sakuma Exports Limited,BE,CACHED_NSE_ALL
SALASAR.NS,Salasar Techno Engineering Limited,EQ,CACHED_NSE_ALL
SALONA.NS,Salona Cotspin Limited,EQ,CACHED_NSE_ALL
SALSTEEL.NS,S.A.L. Steel Limited,BE,CACHED_NSE_ALL
SALZERELEC.NS,Salzer Electronics Limited,EQ,CACHED_NSE_ALL
SAMBHAAV.NS,Sambhaav Media Limited,EQ,CACHED_NSE_ALL
SAMBHV.NS,Sambhv Steel Tubes Limited,EQ,CACHED_NSE_ALL
SAMHI.NS,Samhi Hotels Limited,EQ,CACHED_NSE_ALL
SAMMAANCAP.NS,Sammaan Capital Limited,EQ,CACHED_NSE_ALL
SAMPANN.NS,Sampann Utpadan India Limited,EQ,CACHED_NSE_ALL
SANATHAN.NS,Sanathan Textiles Limited,EQ,CACHED_NSE_ALL
SANDESH.NS,The Sandesh Limited,EQ,CACHED_NSE_ALL
SANDHAR.NS,Sandhar Technologies Limited,EQ,CACHED_NSE_ALL
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,EQ,CACHED_NSE_ALL
SANGAMIND.NS,Sangam (India) Limited,EQ,CACHED_NSE_ALL
SANGHVIMOV.NS,Sanghvi Movers Limited,EQ,CACHED_NSE_ALL
SANGINITA.NS,Sanginita Chemicals Limited,BE,CACHED_NSE_ALL
SANOFI.NS,Sanofi India Limited,EQ,CACHED_NSE_ALL
SANOFICONR.NS,Sanofi Consumer Healthcare India Limited,EQ,CACHED_NSE_ALL
SANSERA.NS,Sansera Engineering Limited,EQ,CACHED_NSE_ALL
SANSTAR.NS,Sanstar Limited,EQ,CACHED_NSE_ALL
SANWARIA.NS,Sanwaria Consumer Limited,BZ,CACHED_NSE_ALL
SAPPHIRE.NS,Sapphire Foods India Limited,EQ,CACHED_NSE_ALL
SAPPL.NS,Shree Ajit Pulp & Paper Limited,EQ,CACHED_NSE_ALL
SARDAEN.NS,Sarda Energy & Minerals Limited,EQ,CACHED_NSE_ALL
SAREGAMA.NS,Saregama India Limited,EQ,CACHED_NSE_ALL
SARLAPOLY.NS,Sarla Performance Fibers Limited,EQ,CACHED_NSE_ALL
SARVESHWAR.NS,Sarveshwar Foods Limited,BE,CACHED_NSE_ALL
SASKEN.NS,Sasken Technologies Limited,EQ,CACHED_NSE_ALL
SATIA.NS,Satia Industries Limited,EQ,CACHED_NSE_ALL
SATIN.NS,Satin Creditcare Network Limited,EQ,CACHED_NSE_ALL
SAURASHCEM.NS,Saurashtra Cement Limited,EQ,CACHED_NSE_ALL
SAYAJIHOTL.NS,Sayaji Hotels Limited,EQ,CACHED_NSE_ALL
SBC.NS,SBC Exports Limited,EQ,CACHED_NSE_ALL
SBCL.NS,Shivalik Bimetal Controls Limited,EQ,CACHED_NSE_ALL
SBFC.NS,SBFC Finance Limited,EQ,CACHED_NSE_ALL
SBGLP.NS,Suratwwala Business Group Limited,EQ,CACHED_NSE_ALL
SBICARD.NS,SBI Cards and Payment Services Limited,EQ,CACHED_NSE_ALL
SBILIFE.NS,SBI Life Insurance Company Limited,EQ,CACHED_NSE_ALL
SBIN.NS,State Bank of India,EQ,CACHED_NSE_ALL
SCANSTL.NS,Scan Steels Limited,EQ,CACHED_NSE_ALL
SCHAEFFLER.NS,Schaeffler India Limited,EQ,CACHED_NSE_ALL
SCHAND.NS,S Chand And Company Limited,EQ,CACHED_NSE_ALL
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,EQ,CACHED_NSE_ALL
SCI.NS,Shipping Corporation Of India Limited,EQ,CACHED_NSE_ALL
SCILAL.NS,Shipping Corporation of India Land and Assets Limited,EQ,CACHED_NSE_ALL
SCODATUBES.NS,Scoda Tubes Limited,EQ,CACHED_NSE_ALL
SCPL.NS,Sheetal Cool Products Limited,EQ,CACHED_NSE_ALL
SDBL.NS,Som Distilleries & Breweries Limited,EQ,CACHED_NSE_ALL
SEAMECLTD.NS,Seamec Limited,EQ,CACHED_NSE_ALL
SECMARK.NS,SecMark Consultancy Limited,EQ,CACHED_NSE_ALL
SECURKLOUD.NS,SECUREKLOUD TECHNOLOGIES LIMITED,EQ,CACHED_NSE_ALL
SEDEMAC.NS,SEDEMAC Mechatronics Limited,EQ,CACHED_NSE_ALL
SEIL.NS,Shanti Educational Initiatives Limited,EQ,CACHED_NSE_ALL
SEJALLTD.NS,Sejal Glass Limited,BE,CACHED_NSE_ALL
SELMC.NS,SEL Manufacturing Company Limited,EQ,CACHED_NSE_ALL
SEMAC.NS,Semac Construction Limited,BE,CACHED_NSE_ALL
SENORES.NS,Senores Pharmaceuticals Limited,EQ,CACHED_NSE_ALL
SEPC.NS,SEPC Limited,EQ,CACHED_NSE_ALL
SERVOTECH.NS,Servotech Renewable Power System Limited,EQ,CACHED_NSE_ALL
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,EQ,CACHED_NSE_ALL
SETCO.NS,Setco Automotive Limited,BE,CACHED_NSE_ALL
SETL.NS,Standard Engineering Technology Limited,EQ,CACHED_NSE_ALL
SETUINFRA.NS,Setubandhan Infrastructure Limited,BZ,CACHED_NSE_ALL
SEYAIND.NS,Seya Industries Limited,BE,CACHED_NSE_ALL
SFL.NS,Sheela Foam Limited,EQ,CACHED_NSE_ALL
SGFIN.NS,SG Finserve Limited,EQ,CACHED_NSE_ALL
SGIL.NS,Synergy Green Industries Limited,EQ,CACHED_NSE_ALL
SGL.NS,STL Global Limited,EQ,CACHED_NSE_ALL
SGMART.NS,SG Mart Limited,EQ,CACHED_NSE_ALL
SHADOWFAX.NS,Shadowfax Technologies Limited,EQ,CACHED_NSE_ALL
SHAH.NS,Shah Metacorp Limited,EQ,CACHED_NSE_ALL
SHAHALLOYS.NS,Shah Alloys Limited,EQ,CACHED_NSE_ALL
SHAILY.NS,Shaily Engineering Plastics Limited,EQ,CACHED_NSE_ALL
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,EQ,CACHED_NSE_ALL
SHALBY.NS,Shalby Limited,EQ,CACHED_NSE_ALL
SHALPAINTS.NS,Shalimar Paints Limited,EQ,CACHED_NSE_ALL
SHANKARA.NS,Shankara Building Products Limited,BE,CACHED_NSE_ALL
SHANTI.NS,Shanti Overseas (India) Limited,EQ,CACHED_NSE_ALL
SHANTIGEAR.NS,Shanthi Gears Limited,EQ,CACHED_NSE_ALL
SHARDACROP.NS,Sharda Cropchem Limited,EQ,CACHED_NSE_ALL
SHARDAMOTR.NS,Sharda Motor Industries Limited,EQ,CACHED_NSE_ALL
SHARDUL.NS,Shardul Securities Limited,EQ,CACHED_NSE_ALL
SHAREINDIA.NS,Share India Securities Limited,EQ,CACHED_NSE_ALL
SHBAJRG.NS,Shri Bajrang Alliance Limited,EQ,CACHED_NSE_ALL
SHEKHAWATI.NS,Shekhawati Industries Limited,BE,CACHED_NSE_ALL
SHEMAROO.NS,Shemaroo Entertainment Limited,BE,CACHED_NSE_ALL
SHILCTECH.NS,Shilchar Technologies Limited,EQ,CACHED_NSE_ALL
SHILPAMED.NS,Shilpa Medicare Limited,EQ,CACHED_NSE_ALL
SHINDL.NS,Sharat Industries Limited,EQ,CACHED_NSE_ALL
SHIVALIK.NS,Shivalik Rasayan Limited,BE,CACHED_NSE_ALL
SHIVAMAUTO.NS,Shivam Autotech Limited,BE,CACHED_NSE_ALL
SHIVAMILLS.NS,Shiva Mills Limited,BE,CACHED_NSE_ALL
SHIVATEX.NS,Shiva Texyarn Limited,EQ,CACHED_NSE_ALL
SHIVAUM.NS,Shiv Aum Steels Limited,EQ,CACHED_NSE_ALL
SHK.NS,S H Kelkar and Company Limited,EQ,CACHED_NSE_ALL
SHOPERSTOP.NS,Shoppers Stop Limited,EQ,CACHED_NSE_ALL
SHRADHA.NS,Shradha Realty Limited,EQ,CACHED_NSE_ALL
SHREDIGCEM.NS,Shree Digvijay Cement Co.Ltd,EQ,CACHED_NSE_ALL
SHREECEM.NS,SHREE CEMENT LIMITED,EQ,CACHED_NSE_ALL
SHREEJISPG.NS,Shreeji Shipping Global Limited,EQ,CACHED_NSE_ALL
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,EQ,CACHED_NSE_ALL
SHREERAMA.NS,Shree Rama Multi-Tech Limited,EQ,CACHED_NSE_ALL
SHRENIK.NS,Shrenik Limited,BZ,CACHED_NSE_ALL
SHREYANIND.NS,Shreyans Industries Limited,EQ,CACHED_NSE_ALL
SHRIKRISH.NS,Shri Krishna Devcon Limited,EQ,CACHED_NSE_ALL
SHRINGARMS.NS,Shringar House of Mangalsutra Limited,EQ,CACHED_NSE_ALL
SHRIPISTON.NS,Shriram Pistons & Rings Limited,EQ,CACHED_NSE_ALL
SHRIRAMFIN.NS,Shriram Finance Limited,EQ,CACHED_NSE_ALL
SHRIRAMPPS.NS,Shriram Properties Limited,EQ,CACHED_NSE_ALL
SHYAMCENT.NS,Shyam Century Ferrous Limited,EQ,CACHED_NSE_ALL
SHYAMMETL.NS,Shyam Metalics and Energy Limited,EQ,CACHED_NSE_ALL
SHYAMTEL.NS,Shyam Telecom Limited,BE,CACHED_NSE_ALL
SICAGEN.NS,Sicagen India Limited,EQ,CACHED_NSE_ALL
SIEMENS.NS,Siemens Limited,EQ,CACHED_NSE_ALL
SIGACHI.NS,Sigachi Industries Limited,BE,CACHED_NSE_ALL
SIGIND.NS,Signet Industries Limited,EQ,CACHED_NSE_ALL
SIGMA.NS,Sigma Solve Limited,EQ,CACHED_NSE_ALL
SIGMAADV.NS,SIGMA ADVANCED SYSTEMS LIMITED,BE,CACHED_NSE_ALL
SIGNATURE.NS,Signatureglobal (India) Limited,EQ,CACHED_NSE_ALL
SIGNPOST.NS,Signpost India Limited,EQ,CACHED_NSE_ALL
SIKA.NS,Sika Interplant Systems Limited,EQ,CACHED_NSE_ALL
SIKKO.NS,Sikko Industries Limited,EQ,CACHED_NSE_ALL
SIL.NS,Standard Industries Limited,EQ,CACHED_NSE_ALL
SILGO.NS,Silgo Retail Limited,EQ,CACHED_NSE_ALL
SILINV.NS,SIL Investments Limited,EQ,CACHED_NSE_ALL
SILLYMONKS.NS,Silly Monks Entertainment Limited,EQ,CACHED_NSE_ALL
SIMBHALS.NS,Simbhaoli Sugars Limited,BZ,CACHED_NSE_ALL
SIMPLEXINF.NS,Simplex Infrastructures Limited,EQ,CACHED_NSE_ALL
SINCLAIR.NS,Sinclairs Hotels Limited,EQ,CACHED_NSE_ALL
SINDHUTRAD.NS,Sindhu Trade Links Limited,EQ,CACHED_NSE_ALL
SINGERIND.NS,Singer India Limited,EQ,CACHED_NSE_ALL
SINTERCOM.NS,Sintercom India Limited,EQ,CACHED_NSE_ALL
SIRCA.NS,Sirca Paints India Limited,EQ,CACHED_NSE_ALL
SIS.NS,SIS LIMITED,EQ,CACHED_NSE_ALL
SITINET.NS,Siti Networks Limited,BZ,CACHED_NSE_ALL
SIYSIL.NS,Siyaram Silk Mills Limited,EQ,CACHED_NSE_ALL
SJS.NS,S.J.S. Enterprises Limited,EQ,CACHED_NSE_ALL
SJVN.NS,SJVN Limited,EQ,CACHED_NSE_ALL
SKFINDIA.NS,SKF India Limited,EQ,CACHED_NSE_ALL
SKFINDUS.NS,SKF India (Industrial) Limited,EQ,CACHED_NSE_ALL
SKIPPER.NS,Skipper Limited,EQ,CACHED_NSE_ALL
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,EQ,CACHED_NSE_ALL
SMARTLINK.NS,Smartlink Holdings Limited,BE,CACHED_NSE_ALL
SMARTWORKS.NS,Smartworks Coworking Spaces Limited,EQ,CACHED_NSE_ALL
SMCGLOBAL.NS,SMC Global Securities Limited,EQ,CACHED_NSE_ALL
SMLMAH.NS,SML Mahindra Limited,EQ,CACHED_NSE_ALL
SMLT.NS,Sarthak Metals Limited,EQ,CACHED_NSE_ALL
SMSPHARMA.NS,SMS Pharmaceuticals Limited,EQ,CACHED_NSE_ALL
SNOWMAN.NS,Snowman Logistics Limited,EQ,CACHED_NSE_ALL
SOBHA.NS,Sobha Limited,EQ,CACHED_NSE_ALL
SOFTTECH.NS,Softtech Engineers Limited,BE,CACHED_NSE_ALL
SOLARA.NS,Solara Active Pharma Sciences Limited,EQ,CACHED_NSE_ALL
SOLARINDS.NS,Solar Industries India Limited,EQ,CACHED_NSE_ALL
SOLARWORLD.NS,Solarworld Energy Solutions Limited,EQ,CACHED_NSE_ALL
SOLEX.NS,Solex Energy Limited,EQ,CACHED_NSE_ALL
SOMANYCERA.NS,Somany Ceramics Limited,EQ,CACHED_NSE_ALL
SOMATEX.NS,Soma Textiles & Industries Limited,EQ,CACHED_NSE_ALL
SOMICONVEY.NS,Somi Conveyor Beltings Limited,EQ,CACHED_NSE_ALL
SONACOMS.NS,Sona BLW Precision Forgings Limited,EQ,CACHED_NSE_ALL
SONAL.NS,Sonal Mercantile Limited,EQ,CACHED_NSE_ALL
SONAMLTD.NS,SONAM LIMITED,EQ,CACHED_NSE_ALL
SONATSOFTW.NS,Sonata Software Limited,EQ,CACHED_NSE_ALL
SOTL.NS,Savita Oil Technologies Limited,EQ,CACHED_NSE_ALL
SOUTHBANK.NS,The South Indian Bank Limited,EQ,CACHED_NSE_ALL
SOUTHWEST.NS,South West Pinnacle Exploration Limited,EQ,CACHED_NSE_ALL
SPAL.NS,S. P. Apparels Limited,EQ,CACHED_NSE_ALL
SPANDANA.NS,Spandana Sphoorty Financial Limited,EQ,CACHED_NSE_ALL
SPARC.NS,Sun Pharma Advanced Research Company Limited,EQ,CACHED_NSE_ALL
SPCENET.NS,Spacenet Enterprises India Limited,EQ,CACHED_NSE_ALL
SPECIALITY.NS,Speciality Restaurants Limited,EQ,CACHED_NSE_ALL
SPECTRUM.NS,Spectrum Electrical Industries Limited,EQ,CACHED_NSE_ALL
SPENCERS.NS,Spencer's Retail Limited,EQ,CACHED_NSE_ALL
SPIC.NS,Southern Petrochemicals Industries Corporation  Limited,EQ,CACHED_NSE_ALL
SPLIL.NS,SPL Industries Limited,EQ,CACHED_NSE_ALL
SPLPETRO.NS,Supreme Petrochem Limited,EQ,CACHED_NSE_ALL
SPMLINFRA.NS,SPML Infra Limited,EQ,CACHED_NSE_ALL
SPORTKING.NS,Sportking India Limited,EQ,CACHED_NSE_ALL
SRD.NS,Shankar Lal Rampal Dye-Chem Limited,EQ,CACHED_NSE_ALL
SREEL.NS,Sreeleathers Limited,EQ,CACHED_NSE_ALL
SRF.NS,SRF Limited,EQ,CACHED_NSE_ALL
SRGHFL.NS,SRG Housing Finance Limited,EQ,CACHED_NSE_ALL
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,EQ,CACHED_NSE_ALL
SRM.NS,SRM Contractors Limited,EQ,CACHED_NSE_ALL
SRTL.NS,Shree Ram Twistex Limited,EQ,CACHED_NSE_ALL
SSWL.NS,Steel Strips Wheels Limited,EQ,CACHED_NSE_ALL
STALLION.NS,Stallion India Fluorochemicals Limited,EQ,CACHED_NSE_ALL
STANLEY.NS,Stanley Lifestyles Limited,EQ,CACHED_NSE_ALL
STAR.NS,Strides Pharma Science Limited,EQ,CACHED_NSE_ALL
STARCEMENT.NS,Star Cement Limited,EQ,CACHED_NSE_ALL
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,EQ,CACHED_NSE_ALL
STARPAPER.NS,Star Paper Mills Limited,EQ,CACHED_NSE_ALL
STARTECK.NS,Starteck Finance Limited,EQ,CACHED_NSE_ALL
STCINDIA.NS,The State Trading Corporation of India Limited,EQ,CACHED_NSE_ALL
STEELCAS.NS,Steelcast Limited,EQ,CACHED_NSE_ALL
STEELCITY.NS,Steel City Securities Limited,EQ,CACHED_NSE_ALL
STEELXIND.NS,STEEL EXCHANGE INDIA LIMITED,EQ,CACHED_NSE_ALL
STEL.NS,Stel Holdings Limited,EQ,CACHED_NSE_ALL
STERTOOLS.NS,Sterling Tools Limited,EQ,CACHED_NSE_ALL
STLNETWORK.NS,STL Networks Limited,BE,CACHED_NSE_ALL
STLTECH.NS,Sterlite Technologies Limited,BE,CACHED_NSE_ALL
STOVEKRAFT.NS,Stove Kraft Limited,EQ,CACHED_NSE_ALL
STUDDS.NS,Studds Accessories Limited,EQ,CACHED_NSE_ALL
STYL.NS,Seshaasai Technologies Limited,EQ,CACHED_NSE_ALL
STYLAMIND.NS,Stylam Industries Limited,EQ,CACHED_NSE_ALL
STYLEBAAZA.NS,Baazar Style Retail Limited,BE,CACHED_NSE_ALL
STYRENIX.NS,Styrenix Performance Materials Limited,EQ,CACHED_NSE_ALL
SUBEXLTD.NS,Subex Limited,BE,CACHED_NSE_ALL
SUBROS.NS,Subros Limited,EQ,CACHED_NSE_ALL
SUDARCOLOR.NS,Sudarshan Colorants India Limited,EQ,CACHED_NSE_ALL
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,EQ,CACHED_NSE_ALL
SUDEEPPHRM.NS,Sudeep Pharma Limited,EQ,CACHED_NSE_ALL
SUKHJITS.NS,Sukhjit Starch & Chemicals Limited,EQ,CACHED_NSE_ALL
SULA.NS,Sula Vineyards Limited,EQ,CACHED_NSE_ALL
SUMEET-RE.NS,Sumeet Industries Limited-RE,BE,CACHED_NSE_ALL
SUMEETINDS.NS,Sumeet Industries Limited,EQ,CACHED_NSE_ALL
SUMICHEM.NS,Sumitomo Chemical India Limited,EQ,CACHED_NSE_ALL
SUMIT.NS,Sumit Woods Limited,BE,CACHED_NSE_ALL
SUMMITSEC.NS,Summit Securities Limited,EQ,CACHED_NSE_ALL
SUNCLAY.NS,Sundaram Clayton Limited,EQ,CACHED_NSE_ALL
SUNDARAM.NS,Sundaram Multi Pap Limited,EQ,CACHED_NSE_ALL
SUNDARMFIN.NS,Sundaram Finance Limited,EQ,CACHED_NSE_ALL
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,BE,CACHED_NSE_ALL
SUNDRMFAST.NS,Sundram Fasteners Limited,EQ,CACHED_NSE_ALL
SUNDROP.NS,Sundrop Brands Limited,EQ,CACHED_NSE_ALL
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,EQ,CACHED_NSE_ALL
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,EQ,CACHED_NSE_ALL
SUNTECK.NS,Sunteck Realty Limited,EQ,CACHED_NSE_ALL
SUNTV.NS,Sun TV Network Limited,EQ,CACHED_NSE_ALL
SUPERHOUSE.NS,Superhouse Limited,EQ,CACHED_NSE_ALL
SUPERSPIN.NS,Super Spinning Mills Limited,BE,CACHED_NSE_ALL
SUPRAJIT.NS,Suprajit Engineering Limited,EQ,CACHED_NSE_ALL
SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,EQ,CACHED_NSE_ALL
SUPREMEENG.NS,Supreme Engineering Limited,BZ,CACHED_NSE_ALL
SUPREMEIND.NS,Supreme Industries Limited,EQ,CACHED_NSE_ALL
SUPREMEINF.NS,Supreme Infrastructure India Limited,EQ,CACHED_NSE_ALL
SUPRIYA.NS,Supriya Lifescience Limited,EQ,CACHED_NSE_ALL
SURAJEST.NS,Suraj Estate Developers Limited,EQ,CACHED_NSE_ALL
SURAJLTD.NS,Suraj Limited,EQ,CACHED_NSE_ALL
SURAKSHA.NS,Suraksha Diagnostic Limited,EQ,CACHED_NSE_ALL
SURANASOL.NS,Surana Solar Limited,EQ,CACHED_NSE_ALL
SURANAT-P.NS,Surana Telecom and Power Limited,EQ,CACHED_NSE_ALL
SURYALA.NS,Suryalata Spinning Mills Limited,EQ,CACHED_NSE_ALL
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,EQ,CACHED_NSE_ALL
SURYAROSNI.NS,Surya Roshni Limited,EQ,CACHED_NSE_ALL
SURYODAY.NS,Suryoday Small Finance Bank Limited,EQ,CACHED_NSE_ALL
SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,EQ,CACHED_NSE_ALL
SUVEN.NS,Suven Life Sciences Limited,EQ,CACHED_NSE_ALL
SUVIDHAA.NS,Suvidhaa Infoserve Limited,EQ,CACHED_NSE_ALL
SUYOG.NS,Suyog Telematics Limited,EQ,CACHED_NSE_ALL
SUZLON.NS,Suzlon Energy Limited,EQ,CACHED_NSE_ALL
SVLL.NS,Shree Vasu Logistics Limited,BE,CACHED_NSE_ALL
SVPGLOB.NS,SVP GLOBAL TEXTILES LIMITED,BE,CACHED_NSE_ALL
SWANCORP.NS,SWAN CORP LIMITED,EQ,CACHED_NSE_ALL
SWANDEF.NS,Swan Defence and Heavy Industries Limited,BE,CACHED_NSE_ALL
SWARAJENG.NS,Swaraj Engines Limited,EQ,CACHED_NSE_ALL
SWELECTES.NS,Swelect Energy Systems Limited,EQ,CACHED_NSE_ALL
SWIGGY.NS,Swiggy Limited,EQ,CACHED_NSE_ALL
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,EQ,CACHED_NSE_ALL
SYMPHONY.NS,Symphony Limited,EQ,CACHED_NSE_ALL
SYNCOMF.NS,Syncom Formulations (India) Limited,EQ,CACHED_NSE_ALL
SYNGENE.NS,Syngene International Limited,EQ,CACHED_NSE_ALL
SYRMA.NS,Syrma SGS Technology Limited,EQ,CACHED_NSE_ALL
SYSTMTXC.NS,Systematix Corporate Services Limited,BE,CACHED_NSE_ALL
TAALTECH.NS,Taal Tech Limited,EQ,CACHED_NSE_ALL
TAINWALCHM.NS,Tainwala Chemical and Plastic (I) Limited,EQ,CACHED_NSE_ALL
TAJGVK.NS,Taj GVK Hotels & Resorts Limited,EQ,CACHED_NSE_ALL
TAKE.NS,Take Solutions Limited,BE,CACHED_NSE_ALL
TALBROAUTO.NS,Talbros Automotive Components Limited,EQ,CACHED_NSE_ALL
TAMBOLIIN.NS,Tamboli Industries Limited,EQ,CACHED_NSE_ALL
TANLA.NS,Tanla Platforms Limited,EQ,CACHED_NSE_ALL
TARACHAND.NS,Tara Chand InfraLogistic Solutions Limited,EQ,CACHED_NSE_ALL
TARAPUR.NS,Tarapur Transformers Limited,EQ,CACHED_NSE_ALL
TARC.NS,TARC Limited,EQ,CACHED_NSE_ALL
TARIL.NS,Transformers And Rectifiers (India) Limited,EQ,CACHED_NSE_ALL
TARMAT.NS,Tarmat Limited,EQ,CACHED_NSE_ALL
TARSONS.NS,Tarsons Products Limited,EQ,CACHED_NSE_ALL
TASTYBITE.NS,Tasty Bite Eatables Limited,EQ,CACHED_NSE_ALL
TATACAP.NS,Tata Capital Limited,EQ,CACHED_NSE_ALL
TATACHEM.NS,Tata Chemicals Limited,EQ,CACHED_NSE_ALL
TATACOMM.NS,Tata Communications Limited,EQ,CACHED_NSE_ALL
TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED,EQ,CACHED_NSE_ALL
TATAELXSI.NS,Tata Elxsi Limited,EQ,CACHED_NSE_ALL
TATAINVEST.NS,Tata Investment Corporation Limited,EQ,CACHED_NSE_ALL
TATAMOTORS.NS,,,CACHED_NSE_ALL
TATAPOWER.NS,Tata Power Company Limited,EQ,CACHED_NSE_ALL
TATASTEEL.NS,Tata Steel Limited,EQ,CACHED_NSE_ALL
TATATECH.NS,Tata Technologies Limited,EQ,CACHED_NSE_ALL
TATVA.NS,Tatva Chintan Pharma Chem Limited,EQ,CACHED_NSE_ALL
TBOTEK.NS,TBO Tek Limited,EQ,CACHED_NSE_ALL
TBZ.NS,Tribhovandas Bhimji Zaveri Limited,EQ,CACHED_NSE_ALL
TCC.NS,TCC Concept Limited,EQ,CACHED_NSE_ALL
TCI.NS,Transport Corporation of India Limited,EQ,CACHED_NSE_ALL
TCIEXP.NS,TCI Express Limited,EQ,CACHED_NSE_ALL
TCIFINANCE.NS,TCI Finance Limited,BE,CACHED_NSE_ALL
